"site_year","Year.x","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","ring","Year.y","SiteID.y","variable","value"
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Pasture.Grass",0.041852963
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Pasture.Grass",0.017096224
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Pasture.Grass",0.025300681
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Pasture.Grass",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Developed.Open.Space",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Developed.Open.Space",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Developed.Open.Space",0.001123498
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Developed.Open.Space",0.004119863
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Developed.Open.Space",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Developed.Open.Space",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Developed.Open.Space",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Developed.Open.Space",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Evergreen.Forests",0.31121035
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Evergreen.Forests",0.268473727
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Evergreen.Forests",0.280918944
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Evergreen.Forests",0.32345419
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Evergreen.Forests",0.493580154
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Evergreen.Forests",0.482017187
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Evergreen.Forests",0.373824863
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Evergreen.Forests",0.4205184
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Dry.Beans",0.001516811
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Dry.Beans",0.000999806
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Dry.Beans",0.001065764
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Dry.Beans",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Dry.Beans",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Dry.Beans",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Dry.Beans",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Dry.Beans",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Fallow.Idle.Cropland",0.001765592
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Fallow.Idle.Cropland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Developed.Low.Intensity",0.068938017
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Developed.Low.Intensity",0.042271964
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Developed.Low.Intensity",0.093007044
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Developed.Low.Intensity",0.139963259
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Developed.Low.Intensity",0.059277391
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Developed.Low.Intensity",0.072660033
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Developed.Low.Intensity",0.050460452
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Developed.Low.Intensity",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Grassland.Herbaceous",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Grassland.Herbaceous",0.000951842
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Grassland.Herbaceous",0.002245886
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Grassland.Herbaceous",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Grassland.Herbaceous",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Grassland.Herbaceous",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Grassland.Herbaceous",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Grassland.Herbaceous",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Shrubland",0.001692126
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Shrubland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Shrubland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Shrubland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Shrubland",0.001765719
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Shrubland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Shrubland",0.00824012
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Shrubland",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4000,2013,1,"Oats",0.002536463
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3500,2013,1,"Oats",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3000,2013,1,"Oats",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2500,2013,1,"Oats",0.003395712
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2000,2013,1,"Oats",0.000931347
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1500,2013,1,"Oats",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1000,2013,1,"Oats",0
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,500,2013,1,"Oats",0
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,4000,2013,2,"Winter.Wheat",0.218767698
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,3500,2013,2,"Winter.Wheat",0.248188801
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,3000,2013,2,"Winter.Wheat",0.23635713
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,2500,2013,2,"Winter.Wheat",0.175590816
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,2000,2013,2,"Winter.Wheat",0.245109231
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,1500,2013,2,"Winter.Wheat",0.499703089
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,1000,2013,2,"Winter.Wheat",0.70300797
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,500,2013,2,"Winter.Wheat",0.663502541
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,4000,2013,2,"Peas",0.017235063
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,3500,2013,2,"Peas",0.006806015
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,3000,2013,2,"Peas",0.013404508
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,2500,2013,2,"Peas",0.04124566
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,2000,2013,2,"Peas",0.083021156
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,1500,2013,2,"Peas",0.180106186
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,1000,2013,2,"Peas",0.226893654
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,500,2013,2,"Peas",0.244338673
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,4000,2013,2,"Barley",0
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,3500,2013,2,"Barley",0
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,3000,2013,2,"Barley",0.00401051
