site_year,Year,SiteID.x,State,County,Town,Zone,Crop,Date,cdd,cp,cdd2,cp2,Lat,Long,WDn,WLDn,TotDn,WSg,WLSg,Totsg,WRp,WlRp,TotRp,Wsa,Wlsa,TotSa,WMd,WlMd,TotMd,WRm,WlRm,TotRm,WMfc,MlMfc,TotMfc,Wse,WlSe,TotSe,WAm,WlAm,TotAm,Wri,WlRi,TotRi,TotAph.N,Nymph,TotAph,OThers,X,ringfinal,SiteID.y,Spring Wheat,Grass/Pasture/Non-Agricultural,Winter Wheat,Barley,Dry Beans,Peas,Lentils,Developed/Open Space,Shrubland,Grassland Herbaceous,Fallow/Idle Cropland,Developed/Low Intensity,Oats,Herbaceous Wetlands,Sod/Grass Seed,Deciduous Forest,Alfalfa,Pasture/Hay,Other Hay/Non Alfalfa,Developed/Med Intensity,Apples,Evergreen Forest,Developed/High Intensity,Triticale,Canola,Sweet Corn,Potatoes,Asparagus,Corn,Sugarbeets,Onions,Woody Wetlands,Grapes,Carrots,Cherries,Herbs,Flaxseed,Other Crops,Barren,Open Water,Sunflower,Rape Seed,Grassland/Pasture,Camelina,Pumpkins,Safflower,Mustard,Mixed Forest,Clover/Wildflowers,Other Tree Crops,Blueberries,Plums,Rye,Mint
2012_52,2012,52,Idaho,Latah,Genesee,2,WW,6/4/12,462.3,399.1,462.55,399.1,46.57133333,-116.8232,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,11,17,0,0,0,0,0,0,0,0,0,42,7,49,0,208,500,2012_52,0.009023187,NA,0.623949846,0,0.016213122,0,0,0.131696302,0.025118215,NA,0,0,NA,NA,0,NA,0,NA,0.012980158,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18101917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,209,4000,2012_53,0.042164716,NA,0.413278414,NA,NA,NA,NA,0.010964453,0.031328746,NA,0.451168923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051094748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,210,3500,2012_53,0.063298183,NA,0.357519035,NA,NA,NA,NA,0.007459862,0.033514109,NA,0.488263622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049945189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,211,3000,2012_53,0.095404446,NA,0.325951823,NA,NA,NA,NA,0.00836636,0.029393453,NA,0.502177203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038706714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,212,2500,2012_53,0.076324993,NA,0.407840071,NA,NA,NA,NA,0.005263097,0.005335622,NA,0.505236217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,213,2000,2012_53,0.024569396,NA,0.445455158,NA,NA,NA,NA,0.009141944,0.01971597,NA,0.499182105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001935428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,214,1500,2012_53,0.002506024,NA,0.46435322,NA,NA,NA,NA,0.015696614,0.018286983,NA,0.489337865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009819294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,215,1000,2012_53,0,NA,0.43601534,NA,NA,NA,NA,0.026194821,0.000905089,NA,0.524332817,0.012551934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_53,2012,53,Washington,Walla Walla,Touchet,6,WW,5/10/12,463.65,212.6,463.55,212.6,46.12286667,-118.6851833,0,2,2,0,0,0,2,2,4,1,12,13,1,3,4,0,0,0,4,22,26,0,0,0,0,0,0,0,0,0,98,12,110,2,216,500,2012_53,0,NA,0.323793595,NA,NA,NA,NA,0.021202936,0,NA,0.655003468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,217,4000,2012_54,0,NA,0.087520895,NA,NA,NA,NA,0.002477863,0.908257138,NA,NA,NA,NA,NA,NA,NA,0.000872049,NA,0.000872054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,218,3500,2012_54,0.000728445,NA,0.091260895,NA,NA,NA,NA,0.00176147,0.903046883,NA,NA,NA,NA,NA,NA,NA,6.4798E-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003202243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,219,3000,2012_54,0.00029751,NA,0.119525948,NA,NA,NA,NA,0.001376159,0.872159145,NA,NA,NA,NA,NA,NA,NA,0.002317022,NA,0.001158426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003165789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,220,2500,2012_54,0,NA,0.168741074,NA,NA,NA,NA,0.002566631,0.825859861,NA,NA,NA,NA,NA,NA,NA,0,NA,0.001416248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001416185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,221,2000,2012_54,0,NA,0.314932546,NA,NA,NA,NA,0,0.685067454,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,222,1500,2012_54,0,NA,0.45115822,NA,NA,NA,NA,0.007657057,0.541184723,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,223,1000,2012_54,0,NA,0.505823477,NA,NA,NA,NA,0.001754542,0.492421982,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_54,2012,54,Oregon,Gilliam,condon,4,WW,5/21/12,269.8,181.7,290.6,180.2,45.08211667,-120.1651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,224,500,2012_54,0,NA,0.610455242,NA,NA,NA,NA,0.059167742,0.330377016,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,225,4000,2012_55,NA,NA,0.45322349,NA,NA,NA,NA,0.005848881,0.117231792,NA,0.40893351,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.014762326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,226,3500,2012_55,NA,NA,0.389656749,NA,NA,NA,NA,0.004079864,0.054589593,NA,0.541615225,NA,NA,NA,NA,NA,0.000971668,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.009086901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,227,3000,2012_55,NA,NA,0.398790074,NA,NA,NA,NA,0.007977689,0.040674144,NA,0.550786677,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.001771415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,228,2500,2012_55,NA,NA,0.419578488,NA,NA,NA,NA,0.011305706,0.01897473,NA,0.545929395,NA,NA,NA,NA,NA,0.00140391,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.002807771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,229,2000,2012_55,NA,NA,0.465728986,NA,NA,NA,NA,0.015966984,0.003865481,NA,0.512632731,NA,NA,NA,NA,NA,0,NA,0.001805818,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,230,1500,2012_55,NA,NA,0.56001886,NA,NA,NA,NA,0.022020374,0.003841562,NA,0.410558067,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.003561137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,231,1000,2012_55,NA,NA,0.578727424,NA,NA,NA,NA,0.047072601,0.026214774,NA,0.331297999,NA,NA,NA,NA,NA,0,NA,0,0.004152527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002557848,NA,NA,NA,NA,NA,NA,NA,0.009976827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_55,2012,55,Oregon,Wasco,The Dalles,4,WW,5/21/12,478.85,198.3,466.5,200.1,45.58415,-120.9838,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,232,500,2012_55,NA,NA,0.590335719,NA,NA,NA,NA,0.093456368,0.029090621,NA,0.189426263,NA,NA,NA,NA,NA,0.025566479,NA,0,0.000217137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005042912,NA,NA,NA,NA,NA,NA,NA,0.066864502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,233,4000,2012_56,0.116409561,NA,0.399193115,NA,NA,NA,NA,0.017509612,0.067438518,NA,0.133335561,0.003777025,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262336608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,234,3500,2012_56,0.109593198,NA,0.50011455,NA,NA,NA,NA,0.022128468,0.051524645,NA,0.150039775,0.006328809,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160270554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,235,3000,2012_56,0.081306746,NA,0.504258789,NA,NA,NA,NA,0.032784153,0.052643492,NA,0.139440197,0.004563198,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185003425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,236,2500,2012_56,0.139513419,NA,0.34277354,NA,NA,NA,NA,0.041592841,0.071156555,NA,0.113167194,0.004466836,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287329615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,237,2000,2012_56,0.181193437,NA,0.212319443,NA,NA,NA,NA,0.066649728,0.098731883,NA,0.046932108,0.031000839,NA,NA,NA,NA,NA,NA,NA,0.000427359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00178856,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360956642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,238,1500,2012_56,0.178808774,NA,0.290436204,NA,NA,NA,NA,0.033668409,0.129229748,NA,0,0.008656466,NA,NA,NA,NA,NA,NA,NA,0.006918749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352281651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,239,1000,2012_56,0.034039426,NA,0.32705446,NA,NA,NA,NA,0.043608271,0.193352732,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401945111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_56,2012,56,Washington,Benton,Prosser,6,WW,5/23/12,573.65,93.5,573.85,93.4,46.12375,-119.6591,0,11,11,0,0,0,0,6,6,1,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,3,51,0,240,500,2012_56,0,NA,0.272768692,NA,NA,NA,NA,0.079553089,0.122800959,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52487726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,241,4000,2012_57,0.128297577,NA,0.209605971,0.000827656,0,NA,NA,0.009950949,0.069155276,NA,0.540541785,0.000437064,NA,NA,NA,NA,NA,NA,0.003284902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037898821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,242,3500,2012_57,0.157065288,NA,0.317818525,0,0,NA,NA,0.006920471,0.006278147,NA,0.509437959,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002479611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,243,3000,2012_57,0.265357113,NA,0.332740662,0.002205082,0.0011027,NA,NA,0.007028551,0.004403296,NA,0.377191288,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009971308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,244,2500,2012_57,0.339013266,NA,0.354751287,0,0,NA,NA,0.007517363,0.004045695,NA,0.280275082,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014397307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,245,2000,2012_57,0.371158775,NA,0.384232213,0.003468231,0,NA,NA,0.013604624,0,NA,0.227536157,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,246,1500,2012_57,0.451926871,NA,0.476479746,0.002429562,0,NA,NA,0.019295211,0,NA,0.04986861,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,247,1000,2012_57,0.431081083,NA,0.537053784,0,0,NA,NA,0.031865133,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_57,2012,57,Washington,Lincoln,Wilbur,5,WW,6/5/12,445.55,193,445.95,193.2,47.80513333,-118.8090833,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,19,0,248,500,2012_57,0.343092758,NA,0.586000679,0,0,NA,NA,0.070906564,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012_58,2012,58,Washington,Whitman,Colfax,3,WW,6/11/12,496.55,412.9,456.55,412.9,46.89521667,-117.24215,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,17,3,20,0,0,0,0,0,0,0,0,0,64,1,65,0,249,4000,2012_58,0.304165354,NA,0.235476851,0.006919008,0.321908857,0.004366548,0.026502409,0.0205836,NA,NA,0.002540594,0.000567204,NA,NA,NA,NA,NA,NA,0.00169326,0,NA,0.000846809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074429507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
