site_year,Year,Date,CDD,CP,PrecipZone,ringfinal,Lat,Long,Spring Wheat,Winter Wheat,allwheat,Fallow,AllCereal ,AllGrasslands,AllLegumes,LULCRich,LULCSimD,LULCeven,AphRich,AphSimD,AphAbund,Apheven,TotAph,Mfc,TotAphNoMfc,RelAbundMfc,month,JulianDate,TotDn,Totsg,TotRp,TotSa,TotMd,TotRm,TotMfc,TotSe,TotAm,TotRi
2012_58,2012,6/11/2012,456.55,412.9,High,1000,46.89521667,-117.24215,0.012377033,0.419418303,0.431795336,0,0.008610376,0.219533509,0.263604532,8,0.709613942,0.680223772,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_58,2012,6/11/2012,456.55,412.9,High,1500,46.89521667,-117.24215,0.007449885,0.347666153,0.355116038,0.002471148,0.011632489,0.062541627,0.524304035,9,0.603920663,0.524084834,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_58,2012,6/11/2012,456.55,412.9,High,2000,46.89521667,-117.24215,0.107166894,0.264824401,0.371991295,0.001763784,0.007940451,0.030175189,0.563639335,11,0.61684077,0.522513214,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_58,2012,6/11/2012,456.55,412.9,High,2500,46.89521667,-117.24215,0.171127691,0.207869551,0.378997242,0.00141072,0.01334885,0.032416472,0.5407662,10,0.642959771,0.566322634,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_58,2012,6/11/2012,456.55,412.9,High,3000,46.89521667,-117.24215,0.2445411,0.230197742,0.474738842,0.003332787,0.016640647,0.032993647,0.454298833,9,0.690695149,0.628511762,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_58,2012,6/11/2012,456.55,412.9,High,3500,46.89521667,-117.24215,0.303296423,0.199083428,0.502379851,0.0009489,0.0056543,0.018074191,0.454722312,9,0.680932534,0.604427892,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_58,2012,6/11/2012,456.55,412.9,High,4000,46.89521667,-117.24215,0.304165354,0.235476851,0.539642205,0.002540594,0.008612268,0.074429507,0.352777814,12,0.741665665,0.61621545,2,0.46875,32,0.953746192,33,present,13,60.60606061,June,163,0,0,0,12,0,0,20,0,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,500,47.9757,-119.5632167,0,0.541654806,0.541654806,0.367380369,0,0,0,4,0.565563479,0.690688721,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,1000,47.9757,-119.5632167,0,0.396440587,0.396440587,0.525002063,0,0,0,6,0.563586111,0.541119639,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,1500,47.9757,-119.5632167,0,0.336311085,0.336311085,0.623265377,0,0,0,3,0.496801062,0.719640974,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,2000,47.9757,-119.5632167,0.003456693,0.349558803,0.353015496,0.623358205,0,0.003853923,0,6,0.488877815,0.438906508,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,2500,47.9757,-119.5632167,0,0.410892749,0.410892749,0.553404811,0,0.012498949,0,5,0.524484794,0.528731682,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,3000,47.9757,-119.5632167,0.002198311,0.44381461,0.446012921,0.505826465,0,0.006067558,0,7,0.546237461,0.471185024,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,3500,47.9757,-119.5632167,0.000929935,0.487089639,0.488019574,0.454856756,0.000630657,0.004603268,0.00092994,9,0.554664667,0.432382689,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_59,2012,6/5/2012,504.8,178.5,Medium,4000,47.9757,-119.5632167,0,0.474633893,0.474633893,0.399855596,0.000266339,0.030762979,0.000827588,8,0.610032826,0.549792524,4,0.410714286,28,0.577882798,36,present,32,11.11111111,June,157,0,1,0,21,0,0,4,2,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,500,46.07813333,-116.2591167,0.264144878,0.573993931,0.838138809,0,0,0.009982625,0.012671513,7,0.582972078,0.551976372,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,1000,46.07813333,-116.2591167,0.351320245,0.539791581,0.891111826,0,0.00418739,0.034270186,0.004187492,8,0.581624161,0.524221457,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,1500,46.07813333,-116.2591167,0.46070523,0.452221585,0.912926815,0.014524533,0.034880663,0.002578877,0.00501606,11,0.582030626,0.458315573,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,2000,46.07813333,-116.2591167,0.475191482,0.090765395,0.565956877,0.187434392,0.103037835,0.012655168,0.01074599,12,0.714828781,0.655485144,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,2500,46.07813333,-116.2591167,0.298165907,0.054482868,0.352648775,0.273558341,0.150350983,0.016602785,0.026066018,15,0.801963227,0.710914784,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,3000,46.07813333,-116.2591167,0.308130068,0.153025659,0.461155727,0.267015473,0.085409765,0.013178368,0.037307237,15,0.794469994,0.697946092,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,3500,46.07813333,-116.2591167,0.308466446,0.236780654,0.5452471,0.183491268,0.050035185,0.044236171,0.036758101,14,0.796042142,0.699584066,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_60,2012,6/19/2012,488.25,383.9,High,4000,46.07813333,-116.2591167,0.282675084,0.264079452,0.546754536,0.130076178,0.088166911,0.069309189,0.040436115,13,0.812615566,0.748598858,4,0.49692426,102,0.613939049,148,present,82,44.59459459,June,171,0,0,1,29,6,0,66,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,500,47.03823333,-119.7920667,0.415168612,0.024904287,0.440072899,0,0.017597117,0.012452161,0.012451919,8,0.722210102,0.720002028,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,1000,47.03823333,-119.7920667,0.389508106,0,0.389508106,0,0.006529524,0.004114869,0.012524646,10,0.689915251,0.568742565,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,1500,47.03823333,-119.7920667,0.362884192,1.82E-06,0.362886014,0,0.003324629,0,0.002356389,9,0.67937097,0.547733219,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,2000,47.03823333,-119.7920667,0.304608375,0.013648644,0.318257019,0.019350119,0.004392596,0.003659918,0.036089042,17,0.73666886,0.554937787,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,2500,47.03823333,-119.7920667,0.226991043,0.008653321,0.235644364,8.40E-07,0.002946387,0.013314253,0.121841559,20,0.818021998,0.654396326,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,3000,47.03823333,-119.7920667,0.148738453,0.007644353,0.156382806,0,0.007754013,0.014622758,0.320335485,17,0.837170524,0.736324682,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,3500,47.03823333,-119.7920667,0.010157843,0.001970597,0.01212844,0.004729431,0.011282685,0.020205388,0.478637659,24,0.837886428,0.685924528,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_61,2012,5/16/2012,448.5,80.2,low,4000,47.03823333,-119.7920667,0,0,0,0.000843983,0.006020164,0.013978244,0.545460491,18,0.811477378,0.68046847,0,1,0,0,0,absent,0,0,May,137,0,0,0,0,0,0,0,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,500,46.32165,-116.7863167,0.383827736,0.507118267,0.890946003,0,0,0.007787265,0,5,0.585311316,0.612082589,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,1000,46.32165,-116.7863167,0.420632157,0.494631301,0.915263458,0.004169044,0,0.026524746,0,9,0.576731093,0.482346484,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,1500,46.32165,-116.7863167,0.39817218,0.365601661,0.763773841,0,0.051468392,0.051557474,0.102638469,8,0.69198275,0.677305983,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,2000,46.32165,-116.7863167,0.370468219,0.285510926,0.655979145,0,0.039918423,0.025695627,0.227935469,10,0.727826496,0.652590417,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,2500,46.32165,-116.7863167,0.270198049,0.340480067,0.610678116,0,0.023630365,0.009629849,0.254976359,12,0.749285451,0.647507343,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,3000,46.32165,-116.7863167,0.116011913,0.487663043,0.603674956,0,0.015797225,0.008651284,0.257456517,13,0.683513854,0.585171983,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,3500,46.32165,-116.7863167,0.054585306,0.507126665,0.561711971,0.000844804,0.012813302,0.049655627,0.151951018,15,0.703230764,0.626455536,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_63,2012,6/19/2012,582.5,431.9,High,4000,46.32165,-116.7863167,0.064632316,0.429145164,0.49377748,0.015519544,0.013401286,0.084380269,0.087023058,16,0.769347064,0.688794175,3,0.561854371,63,0.85903235,69,present,32,53.62318841,June,171,0,0,0,9,17,0,37,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,500,46.49213333,-117.0857667,0.000298607,0.875893766,0.876192373,0,0,0.010745583,0,4,0.21991153,0.298335914,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,1000,46.49213333,-117.0857667,0.037055391,0.86351596,0.900571351,0.004156303,0,0.054141115,0,5,0.248326771,0.34836905,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,1500,46.49213333,-117.0857667,0.130322355,0.723999942,0.854322297,0,0,0.099839493,0.008130487,9,0.448374513,0.429781353,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,2000,46.49213333,-117.0857667,0.150455432,0.579415992,0.729871424,0,0.001639664,0.117578054,0.130927396,8,0.610518226,0.585833553,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,2500,46.49213333,-117.0857667,0.220302287,0.502743468,0.723045755,0,0.008395415,0.045949548,0.20578748,10,0.655217132,0.559209127,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,3000,46.49213333,-117.0857667,0.216189133,0.471660333,0.687849466,0,0.056117226,0.034164032,0.121123001,10,0.707778834,0.67359681,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,3500,46.49213333,-117.0857667,0.23299262,0.421261363,0.654253983,0,0.12054923,0.043593203,0.115542796,8,0.736632282,0.759090998,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_64,2012,6/13/2012,495.55,416.4,High,4000,46.49213333,-117.0857667,0.146517546,0.536826582,0.683344128,0,0.10311329,0.031601811,0.145073683,9,0.661205758,0.654881846,4,0.402380607,83,0.529832786,87,present,25,71.26436782,June,165,0,0,1,16,4,0,62,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,500,46.5858,-116.5935333,0.03119598,0.252699169,0.283895149,0,0.320365633,0.13082456,0.19714795,7,0.779690806,0.843780071,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,1000,46.5858,-116.5935333,0.013445741,0.29805804,0.311503781,0,0.276357401,0.066083631,0.316056476,8,0.731708396,0.699582683,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,1500,46.5858,-116.5935333,0.017665159,0.320745588,0.338410747,0,0.251843935,0.034430145,0.33708178,12,0.726974891,0.602703862,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,2000,46.5858,-116.5935333,0.003114285,0.33122216,0.334336445,0,0.1759762,0.042418646,0.365487467,12,0.749347626,0.675042883,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,2500,46.5858,-116.5935333,0.004702866,0.40042997,0.405132836,0,0.059788608,0.098314973,0.373816998,13,0.738290315,0.65242456,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,3000,46.5858,-116.5935333,0,0.419322571,0.419322571,0.002227663,0.100517212,0.096447851,0.328610131,17,0.725102535,0.579787897,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,3500,46.5858,-116.5935333,0,0.535207581,0.535207581,2.38E-05,0.059582649,0.058464911,0.295982827,14,0.637712805,0.531282189,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_65,2012,6/25/2012,647.3,528.1,High,4000,46.5858,-116.5935333,0.003389445,0.493476727,0.496866172,0,0.056813862,0.054741435,0.353408305,15,0.664973258,0.539928199,4,0.645402893,88,0.835100517,92,present,67,27.17391304,June,177,0,0,4,43,16,0,25,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,500,46.50265,-116.8070833,0,0.456838388,0.456838388,0,0,0,0.467711672,4,0.574075159,0.683846898,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,1000,46.50265,-116.8070833,0,0.555073753,0.555073753,0,0.019431869,0.017744499,0.356113499,11,0.585505787,0.496003006,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,1500,46.50265,-116.8070833,0.018921762,0.598425073,0.617346835,0,0.101868495,0.036869568,0.217479466,10,0.587660418,0.537297775,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,2000,46.50265,-116.8070833,0.056178945,0.532912409,0.589091354,0,0.160460882,0.029567747,0.199646286,10,0.649550948,0.591759537,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,2500,46.50265,-116.8070833,0.103374902,0.43208606,0.535460962,0,0.177386451,0.039710656,0.221680764,10,0.726892381,0.670778041,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,3000,46.50265,-116.8070833,0.174025595,0.345232929,0.519258524,0,0.185604441,0.013952358,0.261861148,11,0.751940229,0.638999737,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,3500,46.50265,-116.8070833,0.172337076,0.269479221,0.441816297,0,0.27830068,0.029881317,0.235099462,10,0.77172422,0.696021395,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_66,2012,6/4/2012,597.75,367.6,High,4000,46.50265,-116.8070833,0.129373509,0.215037994,0.344411503,0,0.329527845,0.069988013,0.248163781,9,0.765426446,0.71583936,3,0.227346939,70,0.389929997,76,present,15,80.26315789,June,156,0,0,1,0,8,0,61,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,500,46.74851667,-117.4243833,0.051860467,0.277594327,0.329454794,0,0.100229723,0.044914171,0.403127463,7,0.740505823,0.800668117,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,1000,46.74851667,-117.4243833,0.041746531,0.242145937,0.283892468,0,0.196718076,0.054562223,0.439043545,8,0.776839261,0.809640612,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,1500,46.74851667,-117.4243833,0.016549877,0.524687158,0.541237035,0.00497961,0.145535958,0.0726733,0.228503361,8,0.651389073,0.637955081,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,2000,46.74851667,-117.4243833,0.025377509,0.593594879,0.618972388,0.015897603,0.088152855,0.07827516,0.186063605,8,0.598200162,0.602454357,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,2500,46.74851667,-117.4243833,0.05168867,0.452831504,0.504520174,0.015232396,0.19531058,0.055733593,0.220497821,9,0.704990778,0.666297854,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,3000,46.74851667,-117.4243833,0.02436087,0.406453441,0.430814311,0.038552634,0.211279225,0.061658613,0.25013101,9,0.725841785,0.685606402,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,3500,46.74851667,-117.4243833,0.015541235,0.448517503,0.464058738,0.068607,0.157028741,0.066260554,0.236457286,10,0.711626031,0.646910207,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_8,2012,6/7/2012,557.35,356.7,High,4000,46.74851667,-117.4243833,0.048244614,0.382869317,0.431113931,0.111338126,0.082886548,0.210390214,0.126602826,13,0.771438458,0.67226565,3,0.610059492,43,0.910175134,55,present,37,32.72727273,June,159,0,0,0,19,6,0,18,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,500,46.6003,-118.7536333,0,1,1,0,0,0,0,1,0,0,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,1000,46.6003,-118.7536333,0,0.846247757,0.846247757,0.086126005,0,0,0,4,0.272400344,0.396825882,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,1500,46.6003,-118.7536333,0,0.802331876,0.802331876,0.166193166,0,0,0,4,0.32779677,0.427322144,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,2000,46.6003,-118.7536333,0,0.776009741,0.776009741,0.200662219,0,0.001130003,0,5,0.357138633,0.384255672,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,2500,46.6003,-118.7536333,0,0.576345379,0.576345379,0.294038889,0,0.079583017,0,5,0.573610531,0.658503616,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,3000,46.6003,-118.7536333,0,0.458349076,0.458349076,0.37204347,0,0.130425871,0,6,0.633674712,0.640496149,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,3500,46.6003,-118.7536333,0,0.409780994,0.409780994,0.425034482,0,0.118824519,0,6,0.635883599,0.642317104,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2012_9,2012,5/16/2012,475.95,129.1,low,4000,46.6003,-118.7536333,0,0.308833321,0.308833321,0.453591256,0,0.192151136,0,5,0.660550647,0.746467965,2,0.391111111,30,0.836037819,31,present,23,25.80645161,May,137,0,0,0,22,0,0,8,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,500,46.79413333,-117.4444167,0.441698668,0.385433172,0.82713184,0.062546391,0.004779086,0,0.105542683,7,0.645675715,0.635543713,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,1000,46.79413333,-117.4444167,0.447424623,0.351551929,0.798976552,0.012718796,0.039515691,0,0.115570167,9,0.668701874,0.639084434,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,1500,46.79413333,-117.4444167,0.485150908,0.239788773,0.724939681,0.004761778,0.051646178,0,0.210063717,10,0.679053716,0.621809016,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,2000,46.79413333,-117.4444167,0.415639301,0.219536166,0.635175467,0.003661749,0.126493549,0.019058094,0.177426762,13,0.744976318,0.653246639,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,2500,46.79413333,-117.4444167,0.270524511,0.386497031,0.657021542,0.009320817,0.129217664,0.03960185,0.077780864,14,0.753752812,0.657896043,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,3000,46.79413333,-117.4444167,0.209703665,0.428354395,0.63805806,0.028646165,0.129315076,0.033064662,0.11978325,14,0.744412856,0.655496878,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,3500,46.79413333,-117.4444167,0.175183629,0.335687206,0.510870835,0.154088618,0.124478071,0.009857276,0.174392469,15,0.796736061,0.670551698,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_1,2013,6/11/2013,620.8,164.6,Medium,4000,46.79413333,-117.4444167,0.185201778,0.384007404,0.569209182,0.107631595,0.111433078,0.011085441,0.171920481,15,0.771766115,0.648615622,4,0.584179748,57,0.718082325,64,present,42,34.375,June,162,0,0,1,29,5,0,22,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,500,46.748738,-117.424423,0,0.719141199,0.719141199,0,0,0,0.213079024,3,0.432839166,0.681532932,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,1000,46.748738,-117.424423,0.000100403,0.711097777,0.71119818,0.020807424,0.131092599,0.004137273,0.098621836,9,0.470074649,0.46811377,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,1500,46.748738,-117.424423,0.038197185,0.31113352,0.349330705,0.109414237,0.412491511,0.014969205,0.094576087,10,0.712888938,0.657257805,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,2000,46.748738,-117.424423,0.027510486,0.299851234,0.32736172,0.125108989,0.491360131,0.007115884,0.033289905,11,0.652730305,0.545185664,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,2500,46.748738,-117.424423,0.018898828,0.330115631,0.349014459,0.29079931,0.280520813,0.002662465,0.064784285,10,0.724520611,0.625826195,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,3000,46.748738,-117.424423,0.005768703,0.340073127,0.34584183,0.428078272,0.142931086,0.022492614,0.037176014,12,0.679797807,0.556551187,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,3500,46.748738,-117.424423,0.011589846,0.38602734,0.397617186,0.428541445,0.117617482,0.017686471,0.032651685,10,0.652447726,0.552780831,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_11,2013,6/11/2013,661.05,163,Medium,4000,46.748738,-117.424423,0.162743048,0.321203932,0.48394698,0.190304237,0.082943508,0.172487814,0.039168616,12,0.79575502,0.710079742,4,0.537587885,43,0.698926305,49,present,39,20.40816327,June,162,1,0,0,27,5,0,10,0,0,0
2013_12,2013,5/15/2013,532.65,57.9,low,500,46.601945,-118.74558,0,0.608418105,0.608418105,0.230714859,0,0,0,4,0.563647571,0.754425984,3,0.571428571,21,0.846538593,21,present,13,38.0952381,May,135,0,0,0,11,2,0,8,0,0,0
